Product_Code,Sold_Quantity,Division,Date,Pharmacy_ID
P003,210,Div4,2023-04-14,Z04
P010,107,Div3,2023-04-14,Z03
P002,154,Div4,2023-04-15,Z04
P006,152,Div4,2023-04-15,Z05
P003,195,Div3,2023-04-15,Z03
P006,198,Div1,2023-04-15,Z04
P007,213,Div2,2023-04-15,Z05
P003,185,Div1,2023-04-15,Z04
P010,113,Div4,2023-04-15,Z01
P009,218,Div4,2023-04-15,Z05
P001,124,Div2,2023-04-15,Z04
P003,181,Div2,2023-04-15,Z02
P010,172,Div1,2023-04-15,Z04
P010,149,Div2,2023-04-16,Z04
P006,144,Div2,2023-04-16,Z02
P006,166,Div2,2023-04-16,Z05
P007,181,Div3,2023-04-16,Z03
P003,187,Div3,2023-04-16,Z04
P007,134,Div2,2023-04-16,Z02
P005,208,Div3,2023-04-16,Z01
P009,154,Div2,2023-04-16,Z04
P003,204,Div2,2023-04-16,Z01
P008,109,Div4,2023-04-16,Z05
P010,100,Div4,2023-04-16,Z01
P004,127,Div4,2023-04-16,Z05
P004,157,Div1,2023-04-16,Z02
P002,186,Div4,2023-04-16,Z04
P008,146,Div1,2023-04-16,Z03
P007,106,Div2,2023-04-17,Z04
P007,212,Div1,2023-04-17,Z05
P008,169,Div2,2023-04-17,Z02
P003,174,Div2,2023-04-17,Z05
P001,209,Div2,2023-04-17,Z01
P007,223,Div3,2023-04-17,Z01
P003,189,Div3,2023-04-17,Z04
P004,194,Div2,2023-04-17,Z04
P005,138,Div3,2023-04-17,Z02
P006,197,Div2,2023-04-17,Z01
P010,125,Div2,2023-04-17,Z01
P005,150,Div4,2023-04-17,Z05
P004,105,Div2,2023-04-17,Z03
P009,107,Div4,2023-04-17,Z01
P005,194,Div1,2023-04-17,Z03
P007,178,Div4,2023-04-17,Z03
P008,202,Div1,2023-04-17,Z01
P001,133,Div2,2023-04-17,Z03
P001,118,Div3,2023-04-17,Z05
P007,123,Div4,2023-04-18,Z02
P009,203,Div2,2023-04-18,Z05
P009,148,Div2,2023-04-18,Z03
P008,209,Div4,2023-04-18,Z01
P002,167,Div1,2023-04-18,Z03
P004,179,Div2,2023-04-18,Z04
P007,198,Div1,2023-04-18,Z01
P003,182,Div1,2023-04-18,Z05
P008,178,Div3,2023-04-18,Z02
P005,136,Div1,2023-04-18,Z02
P006,176,Div1,2023-04-18,Z03
P006,129,Div1,2023-04-18,Z02
P008,143,Div2,2023-04-18,Z04
P003,191,Div2,2023-04-18,Z04
P001,181,Div1,2023-04-19,Z02
P002,146,Div1,2023-04-19,Z05
P006,123,Div4,2023-04-19,Z02
P002,166,Div4,2023-04-19,Z02
P006,194,Div3,2023-04-19,Z04
P005,183,Div4,2023-04-19,Z05
P003,149,Div2,2023-04-19,Z02
P003,182,Div3,2023-04-19,Z03
P006,208,Div2,2023-04-19,Z01
P004,167,Div4,2023-04-19,Z02
P008,116,Div4,2023-04-19,Z05
P007,221,Div2,2023-04-19,Z01
P007,122,Div3,2023-04-19,Z04
P007,121,Div2,2023-04-19,Z02
P010,174,Div4,2023-04-19,Z02
P010,145,Div2,2023-04-20,Z05
P007,179,Div1,2023-04-20,Z03
P006,202,Div2,2023-04-20,Z01
P003,170,Div3,2023-04-20,Z03
P009,150,Div1,2023-04-20,Z04
P009,145,Div3,2023-04-20,Z03
P009,215,Div4,2023-04-20,Z02
P002,150,Div1,2023-04-20,Z05
P008,205,Div3,2023-04-20,Z01
P002,160,Div2,2023-04-20,Z02
P004,121,Div3,2023-04-20,Z05
P004,162,Div1,2023-04-20,Z01
P003,138,Div2,2023-04-20,Z02
P004,189,Div2,2023-04-20,Z04
P001,168,Div2,2023-04-20,Z02
P003,159,Div1,2023-04-20,Z05
P008,159,Div1,2023-04-20,Z03
P007,184,Div2,2023-04-20,Z05
P010,185,Div2,2023-04-21,Z02
P008,202,Div2,2023-04-21,Z01
P009,134,Div3,2023-04-21,Z03
P003,157,Div1,2023-04-21,Z02
P010,100,Div4,2023-04-21,Z01
P005,176,Div2,2023-04-21,Z05
P002,117,Div2,2023-04-21,Z01
P010,143,Div4,2023-04-21,Z05
P004,136,Div3,2023-04-21,Z02
P001,119,Div2,2023-04-21,Z05
P004,136,Div4,2023-04-21,Z05
P005,126,Div2,2023-04-21,Z02
P004,111,Div2,2023-04-21,Z03
P006,177,Div1,2023-04-21,Z03
P005,205,Div4,2023-04-21,Z01
P008,116,Div1,2023-04-21,Z05
P002,190,Div1,2023-04-21,Z02
P002,164,Div1,2023-04-22,Z02
P001,126,Div4,2023-04-22,Z03
P001,147,Div3,2023-04-22,Z02
P009,149,Div2,2023-04-22,Z03
P008,137,Div4,2023-04-22,Z04
P001,148,Div4,2023-04-22,Z05
P006,122,Div4,2023-04-22,Z02
P006,196,Div3,2023-04-22,Z04
P001,119,Div1,2023-04-22,Z04
P008,113,Div1,2023-04-22,Z05
P002,161,Div3,2023-04-22,Z04
P007,113,Div4,2023-04-22,Z04
P003,200,Div4,2023-04-22,Z04
P005,164,Div3,2023-04-22,Z05
P007,205,Div3,2023-04-22,Z01
P009,207,Div4,2023-04-22,Z02
P005,199,Div3,2023-04-22,Z04
P007,196,Div3,2023-04-22,Z05
P009,129,Div3,2023-04-22,Z01
P005,204,Div3,2023-04-23,Z04
P002,160,Div4,2023-04-23,Z04
P004,151,Div1,2023-04-23,Z01
P004,171,Div3,2023-04-23,Z04
P006,193,Div3,2023-04-23,Z01
P009,146,Div1,2023-04-23,Z04
P001,125,Div1,2023-04-23,Z05
P001,126,Div3,2023-04-23,Z03
P008,144,Div4,2023-04-23,Z03
P003,158,Div3,2023-04-23,Z02
P003,167,Div2,2023-04-23,Z05
P007,132,Div3,2023-04-23,Z02
P005,195,Div1,2023-04-23,Z03
P007,194,Div2,2023-04-23,Z01
P008,150,Div4,2023-04-23,Z04
P009,153,Div4,2023-04-23,Z03
P008,209,Div3,2023-04-23,Z01
P008,128,Div1,2023-04-23,Z05
P004,124,Div2,2023-04-23,Z05
P008,213,Div2,2023-04-24,Z01
P003,156,Div3,2023-04-24,Z02
P003,191,Div3,2023-04-24,Z01
P007,229,Div1,2023-04-24,Z05
P006,213,Div3,2023-04-24,Z04
P008,136,Div1,2023-04-24,Z04
P009,160,Div1,2023-04-24,Z03
P001,198,Div3,2023-04-24,Z01
P005,165,Div3,2023-04-24,Z05
P001,100,Div1,2023-04-24,Z04
P009,185,Div3,2023-04-25,Z05
P009,220,Div1,2023-04-25,Z02
P007,127,Div4,2023-04-25,Z02
P003,179,Div1,2023-04-25,Z05
P009,145,Div3,2023-04-25,Z04
P008,133,Div1,2023-04-25,Z04
P007,179,Div3,2023-04-25,Z03
P006,163,Div2,2023-04-25,Z03
P004,128,Div2,2023-04-25,Z05
P004,147,Div4,2023-04-25,Z02
P004,143,Div2,2023-04-25,Z01
P004,164,Div4,2023-04-26,Z04
P004,121,Div2,2023-04-26,Z05
P001,122,Div1,2023-04-26,Z05
P008,155,Div1,2023-04-26,Z02
P003,195,Div4,2023-04-26,Z04
P002,163,Div2,2023-04-26,Z04
P009,106,Div1,2023-04-26,Z01
P006,179,Div2,2023-04-26,Z05
P008,146,Div2,2023-04-26,Z03
P007,97,Div4,2023-04-26,Z04
P007,218,Div4,2023-04-26,Z05
P006,124,Div2,2023-04-26,Z02
P006,173,Div4,2023-04-26,Z03
P006,179,Div4,2023-04-26,Z01
P001,121,Div4,2023-04-26,Z04
P003,167,Div2,2023-04-26,Z02
P003,164,Div2,2023-04-26,Z05
P006,204,Div4,2023-04-27,Z04
P001,123,Div1,2023-04-27,Z05
P010,151,Div4,2023-04-27,Z04
P009,156,Div2,2023-04-27,Z03
P005,120,Div3,2023-04-27,Z02
P010,148,Div1,2023-04-27,Z02
P004,114,Div4,2023-04-27,Z05
P004,106,Div1,2023-04-27,Z03
P007,209,Div2,2023-04-27,Z01
P008,132,Div3,2023-04-28,Z04
P005,131,Div4,2023-04-28,Z02
P009,153,Div1,2023-04-28,Z04
P006,190,Div1,2023-04-28,Z04
P008,96,Div1,2023-04-28,Z05
P010,169,Div2,2023-04-28,Z04
P006,150,Div3,2023-04-28,Z05
P010,128,Div3,2023-04-28,Z05
P003,191,Div4,2023-04-28,Z05
P003,150,Div1,2023-04-28,Z02
P002,147,Div2,2023-04-28,Z05
P005,178,Div4,2023-04-29,Z05
P001,145,Div1,2023-04-29,Z02
P001,126,Div1,2023-04-29,Z04
P004,104,Div4,2023-04-29,Z03
P007,196,Div2,2023-04-29,Z01
P002,165,Div1,2023-04-29,Z02
P007,99,Div3,2023-04-29,Z02
P005,194,Div3,2023-04-29,Z04
P002,161,Div4,2023-04-29,Z03
P005,183,Div4,2023-04-30,Z03
P009,107,Div4,2023-04-30,Z01
P010,172,Div3,2023-04-30,Z02
P007,107,Div4,2023-04-30,Z02
P007,209,Div1,2023-04-30,Z05
P001,190,Div4,2023-04-30,Z01
P002,112,Div1,2023-04-30,Z01
P003,156,Div4,2023-04-30,Z01
P009,201,Div3,2023-04-30,Z02
P008,137,Div1,2023-04-30,Z03
P006,163,Div4,2023-05-01,Z03
P010,171,Div1,2023-05-01,Z02
P007,113,Div1,2023-05-01,Z04
P007,202,Div3,2023-05-01,Z05
P010,136,Div2,2023-05-01,Z05
P001,134,Div3,2023-05-01,Z03
P008,121,Div3,2023-05-01,Z04
P004,142,Div2,2023-05-01,Z02
P003,166,Div4,2023-05-01,Z05
P001,133,Div4,2023-05-01,Z05
P001,121,Div2,2023-05-01,Z04
P001,156,Div3,2023-05-01,Z02
P010,111,Div2,2023-05-02,Z03
P009,195,Div1,2023-05-02,Z05
P006,120,Div3,2023-05-02,Z02
P008,127,Div3,2023-05-02,Z04
P001,203,Div1,2023-05-02,Z01
P003,178,Div3,2023-05-02,Z03
P007,225,Div1,2023-05-02,Z01
P006,171,Div4,2023-05-02,Z03
P006,174,Div3,2023-05-02,Z01
P006,202,Div3,2023-05-02,Z04
P008,184,Div1,2023-05-02,Z01
P002,162,Div3,2023-05-02,Z03
P007,127,Div2,2023-05-03,Z02
P001,165,Div2,2023-05-03,Z02
P006,173,Div4,2023-05-03,Z03
P002,172,Div2,2023-05-03,Z03
P004,168,Div2,2023-05-03,Z04
P003,144,Div3,2023-05-03,Z03
P005,186,Div2,2023-05-03,Z04
P001,121,Div4,2023-05-03,Z03
P002,149,Div3,2023-05-03,Z04
P004,141,Div4,2023-05-03,Z01
P009,105,Div4,2023-05-03,Z01
P009,155,Div2,2023-05-03,Z03
P001,119,Div3,2023-05-03,Z04
P008,154,Div4,2023-05-03,Z03
P002,173,Div1,2023-05-03,Z02
P006,193,Div4,2023-05-03,Z04
P009,194,Div3,2023-05-03,Z05
P004,187,Div3,2023-05-04,Z04
P006,128,Div1,2023-05-04,Z02
P004,146,Div1,2023-05-04,Z02
P004,150,Div3,2023-05-04,Z01
P005,188,Div3,2023-05-04,Z03
P002,165,Div4,2023-05-04,Z03
P002,140,Div1,2023-05-04,Z04
P005,153,Div3,2023-05-04,Z05
P001,201,Div1,2023-05-04,Z01
P009,133,Div4,2023-05-04,Z03
P004,111,Div1,2023-05-04,Z05
P010,111,Div2,2023-05-04,Z01
P001,108,Div3,2023-05-04,Z05
P006,151,Div2,2023-05-04,Z05
P006,175,Div1,2023-05-04,Z03
P008,205,Div1,2023-05-04,Z01
P009,136,Div1,2023-05-05,Z04
P010,135,Div2,2023-05-05,Z05
P007,165,Div3,2023-05-05,Z03
P001,124,Div1,2023-05-05,Z05
P006,162,Div3,2023-05-05,Z05
P007,215,Div3,2023-05-05,Z01
P003,141,Div1,2023-05-05,Z02
P004,86,Div2,2023-05-05,Z03
P007,183,Div4,2023-05-05,Z05
P009,114,Div1,2023-05-05,Z01
P010,104,Div2,2023-05-05,Z03
P007,197,Div4,2023-05-06,Z01
P002,182,Div2,2023-05-06,Z03
P009,119,Div4,2023-05-06,Z01
P009,196,Div2,2023-05-06,Z02
P002,173,Div2,2023-05-06,Z02
P003,207,Div4,2023-05-06,Z04
P010,106,Div2,2023-05-06,Z03
P005,201,Div4,2023-05-06,Z01
P004,114,Div3,2023-05-06,Z02
P009,121,Div3,2023-05-06,Z03
P008,199,Div3,2023-05-06,Z01
P002,154,Div1,2023-05-06,Z05
P003,151,Div2,2023-05-06,Z02
P008,134,Div1,2023-05-06,Z03
P009,130,Div1,2023-05-06,Z04
P001,121,Div3,2023-05-07,Z03
P005,169,Div2,2023-05-07,Z03
P003,160,Div4,2023-05-07,Z03
P004,155,Div3,2023-05-07,Z01
P001,146,Div1,2023-05-07,Z02
P003,182,Div2,2023-05-07,Z04
P008,122,Div4,2023-05-07,Z04
P007,131,Div1,2023-05-07,Z03
P009,215,Div1,2023-05-07,Z05
P008,141,Div4,2023-05-07,Z03
P003,156,Div2,2023-05-07,Z05
P009,162,Div1,2023-05-07,Z04
P002,135,Div2,2023-05-07,Z05
P003,169,Div4,2023-05-07,Z01
P005,115,Div1,2023-05-07,Z02
P001,110,Div2,2023-05-07,Z05
P007,230,Div1,2023-05-08,Z01
P010,163,Div4,2023-05-08,Z02
P006,193,Div2,2023-05-08,Z01
P002,141,Div3,2023-05-08,Z04
P009,92,Div1,2023-05-08,Z01
P002,105,Div3,2023-05-08,Z01
P004,86,Div2,2023-05-08,Z03
P006,149,Div1,2023-05-08,Z05
P006,202,Div3,2023-05-08,Z04
P005,167,Div4,2023-05-08,Z03
P005,140,Div2,2023-05-08,Z02
P001,206,Div2,2023-05-08,Z01
P008,141,Div4,2023-05-08,Z03
P003,179,Div4,2023-05-09,Z01
P004,119,Div2,2023-05-09,Z05
P007,213,Div2,2023-05-09,Z01
P007,176,Div1,2023-05-09,Z03
P010,152,Div1,2023-05-09,Z04
P010,159,Div2,2023-05-09,Z02
P004,172,Div3,2023-05-09,Z04
P005,129,Div2,2023-05-09,Z02
P002,135,Div2,2023-05-09,Z04
P006,139,Div2,2023-05-09,Z05
P002,154,Div4,2023-05-09,Z03
P009,142,Div1,2023-05-09,Z03
P005,143,Div3,2023-05-09,Z05
P005,164,Div3,2023-05-09,Z03
P003,178,Div1,2023-05-10,Z04
P002,101,Div3,2023-05-10,Z01
P009,94,Div3,2023-05-10,Z01
P006,126,Div4,2023-05-10,Z02
P002,160,Div1,2023-05-10,Z03
P009,149,Div4,2023-05-10,Z04
P007,190,Div3,2023-05-10,Z05
P005,113,Div1,2023-05-10,Z02
P010,116,Div3,2023-05-10,Z05
P002,154,Div4,2023-05-10,Z02
P005,157,Div2,2023-05-10,Z05
P009,202,Div1,2023-05-10,Z05
P004,182,Div4,2023-05-10,Z04
P010,149,Div3,2023-05-10,Z04
P009,197,Div3,2023-05-10,Z02
P003,152,Div4,2023-05-10,Z03
P010,133,Div3,2023-05-11,Z05
P003,196,Div3,2023-05-11,Z01
P004,100,Div2,2023-05-11,Z03
P006,102,Div4,2023-05-11,Z02
P009,206,Div4,2023-05-11,Z02
P004,131,Div4,2023-05-11,Z02
P002,145,Div3,2023-05-11,Z04
P004,166,Div1,2023-05-11,Z04
P009,196,Div3,2023-05-11,Z05
P005,171,Div2,2023-05-11,Z04
P001,215,Div1,2023-05-11,Z01
P001,122,Div3,2023-05-11,Z04
P003,164,Div3,2023-05-11,Z03
P008,122,Div3,2023-05-11,Z04
P008,91,Div4,2023-05-11,Z05
P004,134,Div4,2023-05-11,Z01
P004,102,Div2,2023-05-12,Z05
P010,92,Div4,2023-05-12,Z01
P004,128,Div4,2023-05-12,Z02
P003,177,Div1,2023-05-12,Z01
P006,164,Div2,2023-05-12,Z03
P001,88,Div4,2023-05-12,Z04
P010,128,Div2,2023-05-12,Z04
P007,213,Div1,2023-05-12,Z01
P005,133,Div1,2023-05-12,Z02
P007,92,Div4,2023-05-12,Z02
P009,140,Div1,2023-05-12,Z03
P006,196,Div1,2023-05-13,Z04
P009,203,Div1,2023-05-13,Z02
P006,163,Div3,2023-05-13,Z03
P002,95,Div4,2023-05-13,Z01
P008,192,Div4,2023-05-13,Z01
P003,136,Div1,2023-05-13,Z02
P001,126,Div3,2023-05-13,Z03
P005,183,Div3,2023-05-13,Z04
P004,174,Div2,2023-05-13,Z04
P010,149,Div2,2023-05-13,Z02
P003,162,Div2,2023-05-13,Z04
P008,115,Div1,2023-05-14,Z04
P006,165,Div3,2023-05-14,Z03
P003,145,Div4,2023-05-14,Z02
P002,156,Div2,2023-05-14,Z02
P004,167,Div3,2023-05-14,Z04
P010,116,Div2,2023-05-14,Z03
P002,154,Div2,2023-05-14,Z04
P009,136,Div4,2023-05-14,Z04
P006,175,Div3,2023-05-14,Z04
P008,127,Div2,2023-05-14,Z03
P008,152,Div4,2023-05-14,Z02
P001,101,Div1,2023-05-14,Z05
P008,194,Div1,2023-05-14,Z01
P002,136,Div2,2023-05-14,Z05
P008,104,Div3,2023-05-15,Z04
P003,132,Div2,2023-05-15,Z02
P007,177,Div2,2023-05-15,Z05
P006,185,Div4,2023-05-15,Z04
P003,164,Div3,2023-05-15,Z01
P007,83,Div4,2023-05-15,Z04
P006,110,Div1,2023-05-15,Z02
P007,109,Div4,2023-05-15,Z02
P002,104,Div3,2023-05-15,Z01
P009,103,Div1,2023-05-15,Z01
P010,127,Div2,2023-05-15,Z04
P005,200,Div4,2023-05-15,Z01
P008,147,Div1,2023-05-15,Z02
P006,150,Div2,2023-05-15,Z03
P007,97,Div2,2023-05-16,Z02
P005,124,Div3,2023-05-16,Z02
P008,141,Div1,2023-05-16,Z03
P001,110,Div3,2023-05-16,Z05
P008,116,Div2,2023-05-16,Z04
P009,143,Div2,2023-05-16,Z03
P002,168,Div1,2023-05-16,Z02
P010,90,Div4,2023-05-16,Z01
P003,170,Div3,2023-05-16,Z05
P010,152,Div2,2023-05-16,Z04
P001,184,Div3,2023-05-16,Z01
P003,181,Div4,2023-05-16,Z04
P004,159,Div2,2023-05-16,Z04
P004,123,Div1,2023-05-16,Z01
P009,110,Div1,2023-05-16,Z01
P010,103,Div2,2023-05-16,Z05
P005,176,Div1,2023-05-16,Z04
P007,76,Div1,2023-05-17,Z04
P005,163,Div1,2023-05-17,Z03
P005,112,Div3,2023-05-17,Z02
P007,198,Div2,2023-05-17,Z01
P008,132,Div2,2023-05-17,Z03
P002,145,Div4,2023-05-17,Z05
P003,177,Div3,2023-05-17,Z04
P002,144,Div3,2023-05-17,Z04
P004,95,Div3,2023-05-17,Z03
P007,187,Div1,2023-05-17,Z05
P004,160,Div1,2023-05-17,Z04
P008,108,Div3,2023-05-17,Z04
P010,122,Div2,2023-05-17,Z05
P010,109,Div3,2023-05-17,Z03
P010,88,Div1,2023-05-17,Z01
P007,168,Div3,2023-05-17,Z03
P010,115,Div2,2023-05-18,Z05
P010,161,Div4,2023-05-18,Z02
P002,140,Div4,2023-05-18,Z05
P002,100,Div4,2023-05-18,Z01
P001,189,Div1,2023-05-18,Z01
P006,165,Div3,2023-05-18,Z03
P004,140,Div3,2023-05-18,Z01
P003,132,Div1,2023-05-19,Z02
P004,142,Div3,2023-05-19,Z01
P005,139,Div3,2023-05-19,Z05
P005,115,Div3,2023-05-19,Z02
P003,169,Div3,2023-05-19,Z01
P010,87,Div3,2023-05-19,Z01
P001,140,Div4,2023-05-19,Z02
P003,149,Div2,2023-05-19,Z03
P004,101,Div3,2023-05-19,Z05
P002,143,Div3,2023-05-19,Z04
P007,198,Div4,2023-05-19,Z05
P001,107,Div1,2023-05-19,Z05
P002,101,Div4,2023-05-20,Z01
P009,129,Div2,2023-05-20,Z03
P008,85,Div1,2023-05-20,Z05
P009,78,Div3,2023-05-20,Z01
P006,136,Div4,2023-05-20,Z02
P005,190,Div3,2023-05-20,Z01
P001,115,Div3,2023-05-20,Z05
P002,159,Div2,2023-05-20,Z03
P007,153,Div3,2023-05-20,Z03
P009,185,Div2,2023-05-20,Z05
P007,94,Div2,2023-05-20,Z04
P002,129,Div4,2023-05-20,Z04
P006,183,Div4,2023-05-20,Z01
P003,152,Div1,2023-05-20,Z03
P003,168,Div1,2023-05-20,Z04
P006,159,Div4,2023-05-20,Z03
P002,136,Div2,2023-05-21,Z05
P001,149,Div2,2023-05-21,Z02
P002,99,Div1,2023-05-21,Z01
P004,134,Div2,2023-05-21,Z02
P005,172,Div4,2023-05-21,Z03
P003,158,Div4,2023-05-21,Z05
P007,156,Div1,2023-05-21,Z03
P007,96,Div3,2023-05-21,Z02
P008,99,Div1,2023-05-21,Z05
P007,191,Div3,2023-05-21,Z01
P003,178,Div3,2023-05-21,Z04
P006,170,Div3,2023-05-21,Z04
P010,144,Div3,2023-05-21,Z05
P008,118,Div3,2023-05-21,Z04
P004,85,Div3,2023-05-21,Z03
P004,99,Div1,2023-05-21,Z05
P005,145,Div3,2023-05-21,Z05
P010,154,Div4,2023-05-21,Z02
P009,176,Div4,2023-05-22,Z05
P004,117,Div2,2023-05-22,Z02
P001,114,Div4,2023-05-22,Z04
P010,149,Div2,2023-05-22,Z02
P003,136,Div3,2023-05-22,Z02
P001,112,Div2,2023-05-22,Z03
P004,165,Div3,2023-05-23,Z04
P004,132,Div3,2023-05-23,Z01
P010,116,Div2,2023-05-23,Z05
P002,135,Div1,2023-05-23,Z02
P009,179,Div4,2023-05-23,Z02
P001,98,Div2,2023-05-23,Z05
P010,88,Div1,2023-05-23,Z01
P006,152,Div4,2023-05-23,Z01
P008,141,Div2,2023-05-23,Z03
P008,196,Div4,2023-05-23,Z01
P008,145,Div4,2023-05-23,Z02
P006,141,Div2,2023-05-23,Z05
P002,139,Div1,2023-05-23,Z03
P007,199,Div3,2023-05-23,Z05
P005,177,Div3,2023-05-23,Z01
P003,151,Div1,2023-05-23,Z05
P002,145,Div4,2023-05-24,Z03
P008,195,Div4,2023-05-24,Z01
P002,166,Div1,2023-05-24,Z04
P005,146,Div3,2023-05-24,Z05
P010,75,Div4,2023-05-24,Z01
P006,167,Div4,2023-05-24,Z03
P006,119,Div3,2023-05-24,Z02
P010,173,Div3,2023-05-24,Z02
P005,162,Div3,2023-05-24,Z04
P008,144,Div1,2023-05-24,Z03
P009,189,Div3,2023-05-24,Z02
P010,104,Div4,2023-05-24,Z05
P009,108,Div1,2023-05-25,Z04
P005,181,Div3,2023-05-25,Z01
P006,124,Div1,2023-05-25,Z02
P001,140,Div1,2023-05-25,Z02
P002,149,Div2,2023-05-25,Z03
P004,162,Div3,2023-05-25,Z04
P008,104,Div3,2023-05-25,Z04
P006,145,Div4,2023-05-25,Z03
P007,181,Div2,2023-05-25,Z05
P009,183,Div1,2023-05-25,Z02
P002,97,Div1,2023-05-25,Z05
P002,164,Div1,2023-05-25,Z02
P001,111,Div3,2023-05-25,Z05
P004,134,Div4,2023-05-26,Z01
P006,181,Div3,2023-05-26,Z04
P009,193,Div4,2023-05-26,Z02
P005,103,Div4,2023-05-26,Z02
P003,157,Div1,2023-05-26,Z03
P006,171,Div3,2023-05-26,Z01
P004,73,Div4,2023-05-26,Z03
P001,117,Div3,2023-05-26,Z03
P008,130,Div4,2023-05-26,Z02
P002,159,Div4,2023-05-27,Z03
P001,141,Div4,2023-05-27,Z02
P009,129,Div2,2023-05-27,Z04
P007,81,Div4,2023-05-27,Z04
P008,109,Div4,2023-05-27,Z03
P008,91,Div2,2023-05-27,Z05
P010,115,Div4,2023-05-27,Z05
P009,97,Div3,2023-05-27,Z01
P007,215,Div3,2023-05-27,Z01
P007,103,Div4,2023-05-27,Z02
P001,106,Div2,2023-05-27,Z05
P009,185,Div4,2023-05-27,Z05
P007,167,Div4,2023-05-27,Z05
P005,153,Div2,2023-05-27,Z03
P005,99,Div3,2023-05-27,Z02
P003,161,Div4,2023-05-28,Z03
P005,171,Div1,2023-05-28,Z04
P006,153,Div2,2023-05-28,Z05
P008,134,Div2,2023-05-28,Z02
P005,134,Div4,2023-05-28,Z05
P009,183,Div1,2023-05-28,Z02
P007,187,Div1,2023-05-28,Z01
P004,165,Div3,2023-05-28,Z04
P001,174,Div2,2023-05-28,Z01
P005,150,Div1,2023-05-29,Z03
P001,101,Div3,2023-05-29,Z05
P008,176,Div4,2023-05-29,Z01
P002,127,Div3,2023-05-29,Z05
P010,146,Div1,2023-05-29,Z04
P010,96,Div2,2023-05-29,Z03
P006,163,Div3,2023-05-29,Z01
P009,86,Div3,2023-05-29,Z01
P007,78,Div4,2023-05-29,Z04
P009,196,Div1,2023-05-29,Z02
P008,122,Div4,2023-05-29,Z03
P003,159,Div3,2023-05-29,Z03
P005,147,Div2,2023-05-29,Z05
P009,130,Div3,2023-05-29,Z04
P010,152,Div2,2023-05-29,Z02
P001,125,Div3,2023-05-29,Z03
P008,84,Div4,2023-05-30,Z05
P003,175,Div3,2023-05-30,Z04
P002,115,Div3,2023-05-30,Z05
P002,129,Div4,2023-05-30,Z03
P010,87,Div1,2023-05-30,Z03
P010,126,Div4,2023-05-30,Z05
P001,194,Div1,2023-05-30,Z01
P002,126,Div3,2023-05-30,Z04
P003,163,Div1,2023-05-30,Z05
P005,158,Div2,2023-05-30,Z04
P005,168,Div2,2023-05-30,Z05
P009,118,Div1,2023-05-30,Z03
P008,148,Div2,2023-05-30,Z02
P006,109,Div3,2023-05-30,Z02
P010,134,Div4,2023-05-30,Z04
P006,150,Div4,2023-05-30,Z01
P004,103,Div3,2023-05-31,Z05
P009,156,Div2,2023-05-31,Z05
P002,142,Div3,2023-05-31,Z04
P006,108,Div1,2023-05-31,Z02
P007,156,Div1,2023-05-31,Z03
P004,105,Div2,2023-05-31,Z02
P007,90,Div3,2023-05-31,Z02
P005,141,Div4,2023-05-31,Z03
P005,143,Div2,2023-05-31,Z05
P010,65,Div2,2023-05-31,Z03
P010,71,Div3,2023-05-31,Z01
P004,146,Div1,2023-05-31,Z01
P003,148,Div2,2023-05-31,Z01
P003,136,Div1,2023-05-31,Z02
P010,126,Div1,2023-05-31,Z04
P001,187,Div3,2023-05-31,Z01
P006,166,Div3,2023-06-01,Z01
P002,92,Div4,2023-06-01,Z01
P007,117,Div1,2023-06-01,Z02
P005,119,Div1,2023-06-01,Z02
P007,132,Div4,2023-06-01,Z03
P003,138,Div3,2023-06-01,Z02
P001,103,Div3,2023-06-01,Z05
P008,67,Div1,2023-06-01,Z05
P005,163,Div2,2023-06-01,Z04
P003,174,Div2,2023-06-01,Z04
P009,146,Div3,2023-06-02,Z03
P008,199,Div1,2023-06-02,Z01
P009,171,Div3,2023-06-02,Z05
P007,164,Div4,2023-06-02,Z05
P001,110,Div3,2023-06-02,Z05
P009,181,Div1,2023-06-02,Z02
P004,73,Div1,2023-06-02,Z03
P007,140,Div3,2023-06-02,Z03
P010,162,Div1,2023-06-02,Z02
P010,90,Div1,2023-06-02,Z03
P001,95,Div4,2023-06-02,Z04
P007,192,Div2,2023-06-02,Z01
P002,154,Div2,2023-06-02,Z02
P002,128,Div3,2023-06-03,Z05
P004,159,Div1,2023-06-03,Z04
P009,81,Div3,2023-06-03,Z01
P002,133,Div4,2023-06-03,Z04
P007,89,Div4,2023-06-03,Z02
P010,77,Div2,2023-06-03,Z01
P005,151,Div4,2023-06-03,Z05
P010,124,Div1,2023-06-03,Z05
P001,140,Div4,2023-06-03,Z02
P007,181,Div3,2023-06-03,Z01
P008,112,Div4,2023-06-03,Z04
P003,154,Div1,2023-06-03,Z02
P003,182,Div3,2023-06-04,Z04
P004,151,Div2,2023-06-04,Z04
P009,78,Div4,2023-06-04,Z01
P006,135,Div1,2023-06-04,Z05
P010,84,Div4,2023-06-04,Z01
P001,96,Div1,2023-06-04,Z03
P003,133,Div3,2023-06-04,Z02
P008,195,Div2,2023-06-04,Z01
P005,145,Div2,2023-06-04,Z05
P007,178,Div3,2023-06-04,Z05
P008,136,Div1,2023-06-04,Z02
P002,143,Div1,2023-06-04,Z02
P010,126,Div3,2023-06-04,Z05
P008,92,Div4,2023-06-05,Z05
P010,96,Div1,2023-06-05,Z03
